step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,balance_change_orig,balance_change_dest,amount_to_balance_ratio,zero_balance_after,type_encoded,fraud_probability,uncertainty,ci_lower_90,ci_upper_90,recommendation,attention_reallocated
350,PAYMENT,20915.46,C903181304,14390.0,0.0,M744625196,0.0,0.0,0,0,-14390.0,0.0,1.4533708567854908,1,3,0.0,0.0,0.0,0.0,CLEAR,0
230,TRANSFER,16113.77,C261243441,0.0,0.0,C872255511,1934226.58,1950340.35,0,0,0.0,16113.77000000002,16113.77,1,4,0.0,0.0,0.0,0.0,CLEAR,0
212,PAYMENT,14529.07,C453235132,0.0,0.0,M146741204,0.0,0.0,0,0,0.0,0.0,14529.07,1,3,0.0,0.0,0.0,0.0,CLEAR,0
135,TRANSFER,1515518.51,C665991121,0.0,0.0,C1473858342,2902430.3,4417948.81,0,0,0.0,1515518.5099999998,1515518.51,1,4,0.0,0.0,0.0,0.0,CLEAR,0
229,CASH_IN,387383.2,C665141871,72154.0,459537.2,C1355106615,65573.94,0.0,0,0,387383.2,-65573.94,5.368764465387014,0,0,0.0,0.0,0.0,0.0,CLEAR,0
17,PAYMENT,42152.17,C1147522543,12098.0,0.0,M1338200709,0.0,0.0,0,0,-12098.0,0.0,3.4839383420117365,1,3,0.0,0.0,0.0,0.0,CLEAR,0
15,CASH_OUT,230730.98,C1410376055,0.0,0.0,C1190136960,2492136.62,2722867.61,0,0,0.0,230730.98999999976,230730.98,1,1,0.0,0.0,0.0,0.0,CLEAR,0
308,PAYMENT,4736.07,C1394088297,0.0,0.0,M946090931,0.0,0.0,0,0,0.0,0.0,4736.07,1,3,0.0,0.0,0.0,0.0,CLEAR,0
500,CASH_IN,296041.96,C271013324,1276150.51,1572192.47,C500441449,1018889.11,722847.14,0,0,296041.96,-296041.97,0.2319802607137141,0,0,0.0,0.0,0.0,0.0,CLEAR,0
234,CASH_OUT,30403.54,C1314029921,105354.0,74950.46,C600819419,659206.7,689610.25,0,0,-30403.54,30403.550000000047,0.2885818423425561,0,1,0.0,0.0,0.0,0.0,CLEAR,0
329,CASH_IN,272904.53,C1698652178,24977873.76,25250778.28,C331276682,3792622.62,3519718.1,0,0,272904.51999999955,-272904.52,0.0109258506827423,0,0,0.0,0.0,0.0,0.0,CLEAR,0
451,CASH_IN,180051.77,C382547461,128542.0,308593.77,C225669885,0.0,0.0,0,0,180051.77000000002,0.0,1.400712368623729,0,0,0.0,0.0,0.0,0.0,CLEAR,0
201,PAYMENT,25907.5,C285529518,0.0,0.0,M3199981,0.0,0.0,0,0,0.0,0.0,25907.5,1,3,0.0,0.0,0.0,0.0,CLEAR,0
356,CASH_IN,245866.31,C94929040,12565572.85,12811439.16,C596552140,441895.13,196028.82,0,0,245866.3100000005,-245866.31,0.0195666599022853,0,0,0.0,0.0,0.0,0.0,CLEAR,0
572,TRANSFER,2000718.2,C510551701,2000718.2,0.0,C1180976855,0.0,0.0,1,0,-2000718.2,0.0,0.9999995001797354,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
94,CASH_IN,56224.07,C225085973,11304446.55,11360670.62,C498120368,198792.29,142568.22,0,0,56224.06999999844,-56224.07000000001,0.0049736238547986,0,0,0.0,0.0,0.0,0.0,CLEAR,0
183,CASH_OUT,125957.91,C670702438,422725.0,296767.09,C1176158120,0.0,125957.91,0,0,-125957.90999999996,125957.91,0.2979658454885671,0,1,0.0,0.0,0.0,0.0,CLEAR,0
401,CASH_OUT,270664.95,C21414962,0.0,0.0,C1984834787,3382241.42,3652906.37,0,0,0.0,270664.9500000002,270664.95,1,1,0.0,0.0,0.0,0.0,CLEAR,0
400,CASH_OUT,78596.72,C1280493010,0.0,0.0,C747521877,226257.57,304854.29,0,0,0.0,78596.71999999997,78596.72,1,1,0.0,0.0,0.0,0.0,CLEAR,0
283,TRANSFER,38606.8,C1975514434,99369.0,60762.2,C1831197115,0.0,38606.8,0,0,-38606.8,38606.8,0.3885156485860924,0,4,0.0,0.0,0.0,0.0,CLEAR,0
348,CASH_IN,249785.99,C1195283010,4090221.08,4340007.07,C1773754481,391227.57,141441.58,0,0,249785.99000000025,-249785.99,0.0610690532480818,0,0,0.0,0.0,0.0,0.0,CLEAR,0
8,CASH_OUT,148149.36,C2028506459,0.0,0.0,C1833467691,934661.25,1329152.12,0,0,0.0,394490.8700000001,148149.36,1,1,0.0,0.0,0.0,0.0,CLEAR,0
307,PAYMENT,4455.88,C1988467814,11057.0,6601.12,M842779676,0.0,0.0,0,0,-4455.88,0.0,0.4029553264604811,0,3,0.0,0.0,0.0,0.0,CLEAR,0
330,CASH_IN,451639.69,C2021176409,39668.0,491307.69,C2064879859,0.0,0.0,0,0,451639.69,0.0,11.385204819884544,0,0,0.0,0.0,0.0,0.0,CLEAR,0
298,PAYMENT,1529.01,C27344380,0.0,0.0,M1746924469,0.0,0.0,0,0,0.0,0.0,1529.01,1,3,0.0,0.0,0.0,0.0,CLEAR,0
354,TRANSFER,681596.68,C403179874,0.0,0.0,C526585608,26069297.97,26750894.64,0,0,0.0,681596.6700000018,681596.68,1,4,0.0,0.0,0.0,0.0,CLEAR,0
403,CASH_OUT,37135.37,C849302526,0.0,0.0,C1299351871,1664749.34,1701884.71,0,0,0.0,37135.36999999988,37135.37,1,1,0.0,0.0,0.0,0.0,CLEAR,0
505,PAYMENT,5614.28,C2091300487,5178.0,0.0,M2043936244,0.0,0.0,0,0,-5178.0,0.0,1.084047113342344,1,3,0.0,0.0,0.0,0.0,CLEAR,0
322,CASH_OUT,90140.5,C175038839,0.0,0.0,C2004085904,316370.88,406511.38,0,0,0.0,90140.5,90140.5,1,1,0.0,0.0,0.0,0.0,CLEAR,0
181,CASH_OUT,271581.56,C684810657,0.0,0.0,C1569381310,463039.51,745507.96,0,0,0.0,282468.44999999995,271581.56,1,1,0.0,0.0,0.0,0.0,CLEAR,0
546,PAYMENT,11671.88,C1888261612,0.0,0.0,M361228900,0.0,0.0,0,0,0.0,0.0,11671.88,1,3,0.0,0.0,0.0,0.0,CLEAR,0
598,CASH_IN,56420.31,C696987267,934867.5,991287.81,C1337000155,3159283.51,3102863.2,0,0,56420.310000000056,-56420.30999999959,0.0603510654172217,0,0,0.0,0.0,0.0,0.0,CLEAR,0
138,PAYMENT,694.61,C850729047,0.0,0.0,M1380669321,0.0,0.0,0,0,0.0,0.0,694.61,1,3,0.0,0.0,0.0,0.0,CLEAR,0
132,PAYMENT,1150.76,C2123319278,25714.0,24563.24,M314464313,0.0,0.0,0,0,-1150.7599999999984,0.0,0.0447505347073692,0,3,0.0,0.0,0.0,0.0,CLEAR,0
401,PAYMENT,35286.44,C1882600992,660546.14,625259.71,M1256654218,0.0,0.0,0,0,-35286.43000000005,0.0,0.0534200178355173,0,3,0.0,0.0,0.0,0.0,CLEAR,0
137,PAYMENT,5949.23,C957231291,0.0,0.0,M2073122878,0.0,0.0,0,0,0.0,0.0,5949.23,1,3,0.0,0.0,0.0,0.0,CLEAR,0
183,PAYMENT,16104.74,C532380011,38963.01,22858.27,M165709456,0.0,0.0,0,0,-16104.740000000002,0.0,0.4133234746629004,0,3,0.0,0.0,0.0,0.0,CLEAR,0
565,TRANSFER,757401.17,C1666463785,757401.17,0.0,C1703328404,0.0,0.0,1,0,-757401.17,0.0,0.9999986796974716,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
275,PAYMENT,5903.13,C1860299761,126710.5,120807.38,M1034847135,0.0,0.0,0,0,-5903.119999999995,0.0,0.0465871684890479,0,3,0.0,0.0,0.0,0.0,CLEAR,0
137,DEBIT,8477.33,C17236812,26517.52,18040.19,C536384487,626604.31,635081.64,0,0,-8477.330000000002,8477.329999999958,0.3196758340963221,0,2,0.0,0.0,0.0,0.0,CLEAR,0
237,CASH_OUT,222050.11,C1301206715,205001.0,0.0,C567404374,0.0,222050.11,0,0,-205001.0,222050.11,1.083160700871211,1,1,0.01,0.09949874371066195,0.0,0.02,CLEAR,0
183,CASH_OUT,158394.28,C1701001855,0.0,0.0,C948832044,1469378.68,1627772.96,0,0,0.0,158394.28000000003,158394.28,1,1,0.0,0.0,0.0,0.0,CLEAR,0
404,PAYMENT,27286.48,C1605642016,0.0,0.0,M275865237,0.0,0.0,0,0,0.0,0.0,27286.48,1,3,0.0,0.0,0.0,0.0,CLEAR,0
253,CASH_IN,173284.67,C1055188106,3211315.53,3384600.2,C1295727132,424447.87,251163.21,0,0,173284.6700000004,-173284.66,0.0539606321523216,0,0,0.0,0.0,0.0,0.0,CLEAR,0
327,TRANSFER,10000000.0,C439775973,246156.0,0.0,C878464261,0.0,13977509.84,0,0,-246156.0,13977509.84,40.62447949885642,1,4,0.0,0.0,0.0,0.0,CLEAR,0
547,CASH_OUT,163190.13,C1752461951,0.0,0.0,C290847895,362112.1,525302.23,0,0,0.0,163190.13,163190.13,1,1,0.0,0.0,0.0,0.0,CLEAR,0
322,CASH_OUT,38535.96,C955135863,0.0,0.0,C303556671,436504.89,475040.84,0,0,0.0,38535.95000000001,38535.96,1,1,0.0,0.0,0.0,0.0,CLEAR,0
322,PAYMENT,16076.08,C1498639797,260802.7,244726.62,M1085397827,0.0,0.0,0,0,-16076.080000000016,0.0,0.0616405365414677,0,3,0.0,0.0,0.0,0.0,CLEAR,0
371,CASH_OUT,439666.38,C1924730131,0.0,0.0,C1899511605,1150930.03,1590596.41,0,0,0.0,439666.3799999999,439666.38,1,1,0.0,0.0,0.0,0.0,CLEAR,0
304,PAYMENT,1217.48,C1049964888,0.0,0.0,M1268986922,0.0,0.0,0,0,0.0,0.0,1217.48,1,3,0.0,0.0,0.0,0.0,CLEAR,0
299,PAYMENT,2013.33,C70176133,0.0,0.0,M1534277188,0.0,0.0,0,0,0.0,0.0,2013.33,1,3,0.0,0.0,0.0,0.0,CLEAR,0
43,CASH_IN,47574.54,C1147694543,9204289.73,9251864.27,C1715285413,924046.85,876472.3,0,0,47574.53999999911,-47574.54999999993,0.0051687350384248,0,0,0.0,0.0,0.0,0.0,CLEAR,0
355,CASH_IN,212389.82,C1750666290,25003.58,237393.4,C418775468,837795.03,625405.21,0,0,212389.82,-212389.8200000001,8.494036692477938,0,0,0.0,0.0,0.0,0.0,CLEAR,0
154,TRANSFER,104996.22,C1425514991,475087.48,370091.26,C121408432,4740619.05,4845615.27,0,0,-104996.21999999996,104996.21999999974,0.2210035065468226,0,4,0.0,0.0,0.0,0.0,CLEAR,0
208,CASH_OUT,141960.3,C1012682008,257381.0,115420.7,C368566619,1676891.19,1818851.49,0,0,-141960.3,141960.30000000005,0.5515548872881553,0,1,0.0,0.0,0.0,0.0,CLEAR,0
299,CASH_IN,231094.79,C1322219095,42167.0,273261.79,C2088362299,165082.12,0.0,0,0,231094.79,-165082.12,5.480335562511858,0,0,0.0,0.0,0.0,0.0,CLEAR,0
542,PAYMENT,164427.83,C2117466339,0.0,0.0,M64511895,0.0,0.0,0,0,0.0,0.0,164427.83,1,3,0.0,0.0,0.0,0.0,CLEAR,0
382,PAYMENT,30295.74,C771505589,0.0,0.0,M1077474157,0.0,0.0,0,0,0.0,0.0,30295.74,1,3,0.0,0.0,0.0,0.0,CLEAR,0
156,CASH_IN,122197.85,C808046635,41731.0,163928.85,C15236671,3666028.53,3893907.59,0,0,122197.85,227879.06000000008,2.9281570497459986,0,0,0.0,0.0,0.0,0.0,CLEAR,0
157,CASH_OUT,1946687.34,C1573457195,1946687.34,0.0,C22390987,0.0,1946687.34,1,0,-1946687.34,1946687.34,0.9999994863070892,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
305,TRANSFER,10000000.0,C547420444,255287.0,0.0,C23365628,1004973.88,19793396.06,0,0,-255287.0,18788422.18,39.1714455830278,1,4,0.0,0.0,0.0,0.0,CLEAR,0
189,PAYMENT,7715.77,C205854829,22688.0,14972.23,M984190443,0.0,0.0,0,0,-7715.77,0.0,0.3400665520736921,0,3,0.0,0.0,0.0,0.0,CLEAR,0
40,TRANSFER,1011895.3,C2062136742,0.0,0.0,C1594324272,2063965.35,3075860.65,0,0,0.0,1011895.2999999998,1011895.3,1,4,0.0,0.0,0.0,0.0,CLEAR,0
240,TRANSFER,806850.06,C321712696,806850.06,0.0,C1645115422,0.0,0.0,1,0,-806850.06,0.0,0.9999987606138858,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
370,PAYMENT,12725.47,C315430401,111296.0,98570.53,M1849381551,0.0,0.0,0,0,-12725.47,0.0,0.1143379426219934,0,3,0.0,0.0,0.0,0.0,CLEAR,0
334,CASH_IN,105490.22,C1366759754,21961.0,127451.22,C846689938,0.0,0.0,0,0,105490.22,0.0,4.803306620526364,0,0,0.0,0.0,0.0,0.0,CLEAR,0
206,PAYMENT,2817.38,C494438597,11274.9,8457.52,M481654634,0.0,0.0,0,0,-2817.379999999999,0.0,0.2498585478764444,0,3,0.0,0.0,0.0,0.0,CLEAR,0
328,CASH_OUT,227509.19,C1645206278,0.0,0.0,C1302131479,614670.7,842179.89,0,0,0.0,227509.1900000001,227509.19,1,1,0.0,0.0,0.0,0.0,CLEAR,0
190,CASH_OUT,171745.05,C687116495,0.0,0.0,C1213753895,4817034.25,4988779.31,0,0,0.0,171745.0599999996,171745.05,1,1,0.0,0.0,0.0,0.0,CLEAR,0
137,CASH_OUT,225391.58,C2018070150,119748.0,0.0,C1085456292,147150.3,372541.88,0,0,-119748.0,225391.58,1.8822001018797647,1,1,0.0,0.0,0.0,0.0,CLEAR,0
310,PAYMENT,1017.84,C96995827,0.0,0.0,M2013971441,0.0,0.0,0,0,0.0,0.0,1017.84,1,3,0.0,0.0,0.0,0.0,CLEAR,0
232,CASH_IN,262339.72,C1672185122,433238.97,695578.69,C481543144,437128.67,174788.95,0,0,262339.72,-262339.72,0.605529817574311,0,0,0.0,0.0,0.0,0.0,CLEAR,0
228,CASH_OUT,63192.57,C1193544511,0.0,0.0,C1127341355,91428.56,154621.13,0,0,0.0,63192.57000000001,63192.57,1,1,0.0,0.0,0.0,0.0,CLEAR,0
308,CASH_IN,151948.47,C149027827,9518654.23,9670602.7,C2009255267,2545795.38,2393846.91,0,0,151948.4699999988,-151948.46999999974,0.0159632286629211,0,0,0.0,0.0,0.0,0.0,CLEAR,0
687,CASH_IN,17906.62,C1911567894,851.0,18757.62,C1423254364,172992.14,155085.52,0,0,17906.62,-17906.620000000024,21.017159624413143,0,0,0.0,0.0,0.0,0.0,CLEAR,0
251,CASH_IN,106393.33,C2020471457,35058.0,141451.33,C1574856446,167659.9,61266.57,0,0,106393.33,-106393.33,3.0346938018768363,0,0,0.0,0.0,0.0,0.0,CLEAR,0
131,CASH_IN,65905.8,C1002800103,2969385.93,3035291.74,C1388716275,91096.85,25191.04,0,0,65905.81000000006,-65905.81,0.0221950865797068,0,0,0.0,0.0,0.0,0.0,CLEAR,0
332,CASH_IN,185773.87,C213668330,31221.0,216994.87,C797862198,777420.9,591647.03,0,0,185773.87,-185773.87,5.950095125232208,0,0,0.0,0.0,0.0,0.0,CLEAR,0
398,CASH_IN,246587.09,C41399807,695613.55,942200.64,C254427580,2027103.79,1813956.29,0,0,246587.09,-213147.5,0.3544881141430983,0,0,0.0,0.0,0.0,0.0,CLEAR,0
406,CASH_OUT,131600.2,C1383145134,3355.27,0.0,C1670545931,10731422.09,10863022.29,0,0,-3355.27,131600.19999999923,39.21025424057064,1,1,0.0,0.0,0.0,0.0,CLEAR,0
232,CASH_IN,35144.89,C157921913,9357487.25,9392632.14,C750612010,109122.71,73977.82,0,0,35144.8900000006,-35144.89,0.0037558038077151,0,0,0.0,0.0,0.0,0.0,CLEAR,0
301,CASH_OUT,225192.26,C1421457990,0.0,0.0,C1043632083,1580051.04,1805243.3,0,0,0.0,225192.26,225192.26,1,1,0.0,0.0,0.0,0.0,CLEAR,0
633,CASH_OUT,405400.26,C134085656,405400.26,0.0,C1027510242,707011.54,1112411.81,1,0,-405400.26,405400.27,0.9999975333081106,1,1,0.995,0.07053367989832955,0.99,1.0,INVESTIGATE,1
43,PAYMENT,9724.97,C1295708938,124025.91,114300.95,M988443748,0.0,0.0,0,0,-9724.960000000006,0.0,0.0784101611497053,0,3,0.0,0.0,0.0,0.0,CLEAR,0
232,TRANSFER,160013.78,C1721572963,0.0,0.0,C1054712892,2407188.68,2567202.47,0,0,0.0,160013.79000000004,160013.78,1,4,0.0,0.0,0.0,0.0,CLEAR,0
36,PAYMENT,13932.46,C162859092,0.0,0.0,M1294104288,0.0,0.0,0,0,0.0,0.0,13932.46,1,3,0.0,0.0,0.0,0.0,CLEAR,0
323,PAYMENT,63913.64,C1710912694,0.0,0.0,M1589657492,0.0,0.0,0,0,0.0,0.0,63913.64,1,3,0.0,0.0,0.0,0.0,CLEAR,0
39,TRANSFER,2070814.27,C511306069,2070814.27,0.0,C1776402146,0.0,0.0,1,0,-2070814.27,0.0,0.9999995170984036,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
375,PAYMENT,7858.06,C364126844,35520.0,27661.94,M1040077483,0.0,0.0,0,0,-7858.060000000001,0.0,0.2212229385433968,0,3,0.0,0.0,0.0,0.0,CLEAR,0
206,CASH_OUT,281296.34,C648071531,1169.96,0.0,C1491568319,344348.49,625644.83,0,0,-1169.96,281296.34,240.22711279633805,1,1,0.0,0.0,0.0,0.0,CLEAR,0
228,CASH_OUT,298710.26,C1887831599,31319.0,0.0,C1266685300,1746817.69,2045527.95,0,0,-31319.0,298710.26,9.537364623243931,1,1,0.0,0.0,0.0,0.0,CLEAR,0
527,PAYMENT,6171.24,C438250857,166969.0,160797.76,M1580353493,0.0,0.0,0,0,-6171.239999999991,0.0,0.0369601724860753,0,3,0.0,0.0,0.0,0.0,CLEAR,0
329,PAYMENT,25482.64,C1502023960,0.0,0.0,M2106422493,0.0,0.0,0,0,0.0,0.0,25482.64,1,3,0.0,0.0,0.0,0.0,CLEAR,0
383,PAYMENT,3897.23,C185194121,5659.0,1761.77,M1211204081,0.0,0.0,0,0,-3897.23,0.0,0.6885565371024736,0,3,0.0,0.0,0.0,0.0,CLEAR,0
201,PAYMENT,1558.44,C1927318390,0.0,0.0,M56707445,0.0,0.0,0,0,0.0,0.0,1558.44,1,3,0.0,0.0,0.0,0.0,CLEAR,0
143,TRANSFER,155854.37,C1352884053,155854.37,0.0,C769290642,0.0,0.0,1,0,-155854.37,0.0,0.9999935837950276,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
259,CASH_OUT,159758.82,C648173326,215200.0,55441.18,C1656060798,977246.13,1137004.95,0,0,-159758.82,159758.81999999995,0.7423702492088792,0,1,0.0,0.0,0.0,0.0,CLEAR,0
404,CASH_OUT,263929.69,C1476621435,0.0,0.0,C1350124126,387896.46,651826.15,0,0,0.0,263929.69,263929.69,1,1,0.0,0.0,0.0,0.0,CLEAR,0
324,PAYMENT,47387.54,C1104222496,5985.0,0.0,M379707705,0.0,0.0,0,0,-5985.0,0.0,7.916394921483461,1,3,0.0,0.0,0.0,0.0,CLEAR,0
17,CASH_OUT,114179.94,C441707025,0.0,0.0,C804437944,174065.45,288245.39,0,0,0.0,114179.94,114179.94,1,1,0.0,0.0,0.0,0.0,CLEAR,0
524,CASH_IN,225729.33,C1730482543,18737.0,244466.33,C190792627,0.0,0.0,0,0,225729.33,0.0,12.046607428754402,0,0,0.0,0.0,0.0,0.0,CLEAR,0
135,CASH_OUT,281222.55,C1007394792,19428.0,0.0,C1148245883,934351.35,1215573.9,0,0,-19428.0,281222.55,14.474370785938545,1,1,0.0,0.0,0.0,0.0,CLEAR,0
253,PAYMENT,10014.91,C1988942028,0.0,0.0,M1388311919,0.0,0.0,0,0,0.0,0.0,10014.91,1,3,0.0,0.0,0.0,0.0,CLEAR,0
15,CASH_IN,79444.91,C189389751,72313.0,151757.91,C1147349111,1229354.81,1149909.9,0,0,79444.91,-79444.91000000015,1.098610365904251,0,0,0.0,0.0,0.0,0.0,CLEAR,0
282,PAYMENT,4450.23,C110376781,0.0,0.0,M1056755012,0.0,0.0,0,0,0.0,0.0,4450.23,1,3,0.0,0.0,0.0,0.0,CLEAR,0
235,CASH_OUT,181309.27,C846444091,248297.07,66987.8,C521406520,4564897.74,4746207.01,0,0,-181309.27,181309.26999999955,0.7302081325078362,0,1,0.0,0.0,0.0,0.0,CLEAR,0
376,CASH_OUT,151835.9,C952492723,0.0,0.0,C333074463,2783494.5,2935330.4,0,0,0.0,151835.8999999999,151835.9,1,1,0.0,0.0,0.0,0.0,CLEAR,0
258,PAYMENT,3492.16,C1849361821,0.0,0.0,M1160530740,0.0,0.0,0,0,0.0,0.0,3492.16,1,3,0.0,0.0,0.0,0.0,CLEAR,0
208,CASH_OUT,175302.85,C1349197935,0.0,0.0,C700689755,8736251.38,8911554.23,0,0,0.0,175302.84999999963,175302.85,1,1,0.0,0.0,0.0,0.0,CLEAR,0
322,CASH_OUT,81870.75,C501802719,0.0,0.0,C2009772904,141344.92,223215.66,0,0,0.0,81870.73999999999,81870.75,1,1,0.0,0.0,0.0,0.0,CLEAR,0
42,CASH_OUT,384340.08,C751592347,0.0,0.0,C639060705,4678620.94,5062961.01,0,0,0.0,384340.06999999937,384340.08,1,1,0.0,0.0,0.0,0.0,CLEAR,0
370,CASH_OUT,413294.1,C1788390570,20147.0,0.0,C601091623,0.0,413294.1,0,0,-20147.0,413294.1,20.51290946992257,1,1,0.0,0.0,0.0,0.0,CLEAR,0
13,PAYMENT,10791.28,C519048206,156396.67,145605.38,M1222890412,0.0,0.0,0,0,-10791.290000000008,0.0,0.0689989818902033,0,3,0.0,0.0,0.0,0.0,CLEAR,0
545,CASH_OUT,106218.49,C688781712,35589.51,0.0,C79969196,440564.68,546783.16,0,0,-35589.51,106218.48000000004,2.984461026267957,1,1,0.0,0.0,0.0,0.0,CLEAR,0
512,CASH_OUT,127120.88,C130072062,127120.88,0.0,C681167784,2605727.43,2732848.31,1,0,-127120.88,127120.87999999987,0.999992133533582,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
275,TRANSFER,462961.83,C2112134593,108330.0,0.0,C1147229842,2694276.88,3157238.71,0,0,-108330.0,462961.8300000001,4.273585861849332,1,4,0.0,0.0,0.0,0.0,CLEAR,0
182,CASH_OUT,295127.36,C2142550921,248940.62,0.0,C1205380102,580445.46,1262928.28,0,0,-248940.62,682482.8200000001,1.185528398184281,1,1,0.0,0.0,0.0,0.0,CLEAR,0
452,CASH_OUT,7578130.45,C1390409394,7578130.45,0.0,C1709267320,1922837.25,9500967.7,1,0,-7578130.45,7578130.449999999,0.9999998680413494,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
575,CASH_OUT,193545.61,C202052762,193545.61,0.0,C401158445,183785.02,377330.62,1,0,-193545.61,193545.6,0.9999948332858944,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
373,CASH_IN,85976.73,C1836990082,12371.0,98347.73,C1458375384,1702599.57,1616622.84,0,0,85976.73,-85976.72999999998,6.949299224054315,0,0,0.0,0.0,0.0,0.0,CLEAR,0
177,CASH_IN,311220.68,C1854609905,26058584.57,26369805.25,C684692443,723815.25,412594.57,0,0,311220.6799999997,-311220.68,0.0119431148388304,0,0,0.0,0.0,0.0,0.0,CLEAR,0
281,PAYMENT,3726.09,C747095925,225698.0,221971.91,M2029106252,0.0,0.0,0,0,-3726.089999999997,0.0,0.016509111693007,0,3,0.0,0.0,0.0,0.0,CLEAR,0
375,PAYMENT,4220.9,C52169724,5651.0,1430.1,M822415451,0.0,0.0,0,0,-4220.9,0.0,0.746797593772116,0,3,0.0,0.0,0.0,0.0,CLEAR,0
252,PAYMENT,16210.21,C464936617,357442.44,341232.24,M1211661494,0.0,0.0,0,0,-16210.200000000012,0.0,0.0453504196356212,0,3,0.0,0.0,0.0,0.0,CLEAR,0
335,PAYMENT,8707.21,C1348721669,11013.0,2305.79,M1426033539,0.0,0.0,0,0,-8707.21,0.0,0.7905583802433266,0,3,0.0,0.0,0.0,0.0,CLEAR,0
375,PAYMENT,8908.44,C435717224,0.0,0.0,M1260535147,0.0,0.0,0,0,0.0,0.0,8908.44,1,3,0.0,0.0,0.0,0.0,CLEAR,0
329,CASH_OUT,359825.18,C107253318,1029.0,0.0,C1182821534,0.0,359825.18,0,0,-1029.0,359825.18,349.3448349514563,1,1,0.0,0.0,0.0,0.0,CLEAR,0
304,CASH_IN,45210.4,C19630085,752999.0,798209.4,C931672193,329474.34,284263.94,0,0,45210.40000000002,-45210.40000000002,0.0600403718459495,0,0,0.0,0.0,0.0,0.0,CLEAR,0
377,CASH_OUT,202719.91,C476213216,20368.0,0.0,C839401699,0.0,202719.91,0,0,-20368.0,202719.91,9.952374196082282,1,1,0.0,0.0,0.0,0.0,CLEAR,0
16,CASH_OUT,231877.24,C1010569691,24695.0,0.0,C950653200,59528.0,251927.3,0,0,-24695.0,192399.3,9.389263038548751,1,1,0.0,0.0,0.0,0.0,CLEAR,0
130,PAYMENT,34388.22,C1906985001,0.0,0.0,M397153255,0.0,0.0,0,0,0.0,0.0,34388.22,1,3,0.0,0.0,0.0,0.0,CLEAR,0
377,PAYMENT,2389.38,C2060959194,80816.85,78427.47,M1800831145,0.0,0.0,0,0,-2389.3800000000047,0.0,0.0295650032758852,0,3,0.0,0.0,0.0,0.0,CLEAR,0
41,CASH_OUT,105688.32,C938269151,120503.31,14814.99,C273096618,168987.71,274676.04,0,0,-105688.32,105688.33,0.8770501237673575,0,1,0.01,0.09949874371066195,0.0,0.02,CLEAR,0
187,CASH_IN,134410.73,C2028226315,2937.0,137347.73,C654287206,1057725.75,923315.02,0,0,134410.73,-134410.72999999998,45.7490571817563,0,0,0.0,0.0,0.0,0.0,CLEAR,0
16,CASH_IN,107891.14,C243327005,8034485.88,8142377.02,C2047329829,599685.23,568465.66,0,0,107891.13999999966,-31219.56999999995,0.0134285040988205,0,0,0.0,0.0,0.0,0.0,CLEAR,0
603,CASH_OUT,39247.74,C1684585857,39247.74,0.0,C2029518292,3972842.93,4012090.67,1,0,-39247.74,39247.73999999976,0.9999745214750844,1,1,1.0,0.0,1.0,1.0,INVESTIGATE,1
330,DEBIT,4388.15,C1191985635,456337.0,451948.85,C1849576595,335426.75,339814.91,0,0,-4388.150000000023,4388.159999999974,0.0096160083096301,0,2,0.0,0.0,0.0,0.0,CLEAR,0
250,TRANSFER,137569.6,C1455966252,0.0,0.0,C1563857951,2154954.68,2665476.19,0,0,0.0,510521.5099999998,137569.6,1,4,0.005,0.07053367989832973,0.0,0.015,CLEAR,0
229,PAYMENT,40223.27,C102611066,32221.0,0.0,M1739530405,0.0,0.0,0,0,-32221.0,0.0,1.2483169883930234,1,3,0.0,0.0,0.0,0.0,CLEAR,0
135,CASH_OUT,41253.04,C509727131,0.0,0.0,C870178589,1978440.39,2019693.43,0,0,0.0,41253.04000000004,41253.04,1,1,0.0,0.0,0.0,0.0,CLEAR,0
399,PAYMENT,29298.96,C1653721442,6208.0,0.0,M944738209,0.0,0.0,0,0,-6208.0,0.0,4.718788854888065,1,3,0.0,0.0,0.0,0.0,CLEAR,0
185,TRANSFER,830495.23,C1588274712,830495.23,0.0,C1261092455,0.0,0.0,1,0,-830495.23,0.0,0.9999987959006148,1,4,1.0,0.0,1.0,1.0,INVESTIGATE,1
370,CASH_IN,243267.66,C330157663,2068265.71,2311533.37,C560003819,470588.4,227320.74,0,0,243267.6600000001,-243267.66000000003,0.1176190956532873,0,0,0.0,0.0,0.0,0.0,CLEAR,0
228,PAYMENT,21927.5,C425770718,52459.0,30531.5,M224178529,0.0,0.0,0,0,-21927.5,0.0,0.4179851315287838,0,3,0.0,0.0,0.0,0.0,CLEAR,0
